x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66
20.761414510190555,16.174620400341926,14.460614176281629,14.941753560400748,17.32185004950131,14.612243098074753,15.030876041536727,14.217181018357024,14.529703823899077,15.450345069071965,16.23150198213272,16.172245493370173,14.708247213771433,16.49172303039263,16.209601416131374,13.77053234674707,16.324689809889534,13.617888729358418,13.996990032563282,14.347135762617471,13.901996516646077,15.872274447865056,15.543219099271521,16.587297009877794,19.134788884409677,13.205989328345334,15.786407484690193,15.52824558943569,16.19205614143738,14.086020266208951,17.117195699009663,15.79224179787246,16.817926138033137,17.22858018908039,17.08951931981596,15.967355552825973,15.903748363063285,14.994254076093972,15.649994262318685,15.109409247403528,15.0600709246765,13.969312233379473,16.69238756426004,19.25919739417745,15.239627386392126,15.728939670301848,14.137728559528044,14.071183261031113,13.579028610747491,14.813508786410162,16.845461938418566,15.101046493381348,13.902131194287199,15.218760488009044,15.520345123967404,14.644559778021186,15.405793833593068,16.166989670606725,13.81571871481629,14.900058037013535,13.499180403375108,12.807907307876851,13.815574644065972,14.490065419268035,15.310551582037839,15.740925365365523
16.174620400341926,21.746161262245103,16.25796599357632,17.18434348996658,18.52974725821519,16.161657978877507,16.08644075229359,15.815670596319807,15.326504733482778,18.55909276057464,18.75267094253896,18.275053927814678,16.821194959653386,16.612496792327537,15.779579172592229,14.53460304647159,16.899445116737592,14.70826264831724,15.886882207234027,17.559833909847153,15.388559092128117,17.656502385648675,16.701641944354453,17.99330886179997,20.209969005400513,16.27886663588098,17.540616222253707,16.017301867851238,16.864751055305,15.262130201753097,16.08476107436852,16.268313770583884,19.13738311219243,18.04325590491268,17.65389851646611,16.39812943799006,16.22212093415367,16.964454499885964,16.662391956183665,16.688878214812874,17.02107891804169,15.149164079700673,17.27292899401783,20.864919287704392,17.449372290507934,17.167990184462244,15.59193213408341,16.201294616626853,16.704521275088272,15.18584777224402,18.62629114448464,16.061420065597634,15.43192201957183,15.95755218016639,16.130544743418486,17.83764319638054,16.14874568737265,17.402946481225786,14.985038502847564,15.777195174049021,16.360383198723373,15.040356529706587,16.08715132410068,16.5492877251257,17.8741211649806,16.611939190198825
14.460614176281629,16.25796599357632,19.546843223337596,16.34484505536299,17.676221295817115,16.63305510229109,15.39653138196859,14.918075573742554,13.312414189758844,18.895162222144997,17.711539619851585,17.050253406921463,16.006627543675503,15.484926248206792,14.228048214075251,15.27748736680774,16.958502077986438,15.31079577073901,15.359418862162295,17.067960740329685,16.663984471370796,17.003382477691456,14.831804884235165,17.92757072284786,18.0011825241288,14.928166646807963,15.771326447679344,15.580074380265561,15.509815900294566,14.970797160695561,16.22970778869312,15.316606347919466,17.475889937539726,17.70754302717556,17.656898048666132,16.0809304905343,15.882345936969344,17.118247462262136,16.378082983117793,17.081601780897074,15.991427088647544,15.149473635962645,15.962145503580567,19.255124033413573,16.52951383378444,16.12505621023452,15.11784155975088,15.396419000778911,16.564317650801843,15.892794453758889,18.46087457730447,14.971348649080506,13.708332860874078,15.985100787467264,17.255726126253002,15.356865684166946,15.567462819656303,16.398155340966824,15.074898790334228,15.022975909537406,15.96527172424873,15.032936292796833,15.202032767769651,16.107930231481976,17.195723338663107,16.725969225537852
14.941753560400748,17.18434348996658,16.34484505536299,21.953632914133777,18.55694408510535,16.702586513699504,15.744783892998033,16.556968030649564,14.5012911673347,18.996085596384862,18.514523066163942,16.842659652703333,16.38437362351775,16.913619892071296,16.597152093966848,15.005625539177583,17.248055896138794,16.576297083285766,15.962284976243144,18.995443098924863,17.626505099536743,17.805501805839445,16.088126362926687,17.928206241749276,19.35090241826512,15.984981834341166,16.944305627413918,15.294461645489548,17.148783920458403,16.613238802523853,16.392369052451933,17.11454427994343,17.551641662725988,17.98791127026856,17.824252377221047,15.987368975292307,16.26623100290328,16.882731255911054,17.482718549778358,17.02125162212531,18.07658828330044,14.667118483830786,17.32823152844943,20.2043864494839,18.012831229208928,16.83285250904468,15.782883105616289,17.087923535220096,17.007430426620427,17.332692014361562,18.217457365204176,15.480499123035102,14.988106598259675,17.63694837671514,17.39632315276261,16.984915208347875,15.102119835690925,16.746737363285906,14.67664230060275,15.594318096575304,15.841408027424443,15.268740167086513,15.818124652520618,17.52307580946454,18.57659503317716,17.834494677408028
17.32185004950131,18.52974725821519,17.676221295817115,18.55694408510535,24.2310806517945,17.6805835457272,18.267346212515367,18.580082709886426,16.23274001719977,21.279299724217648,19.882089851643823,19.023763554155796,17.05101314055417,17.829608564205447,18.021000938394664,18.199859130173156,19.094012039194293,17.975575981536064,16.734817445945183,18.393021735650034,17.701782209102024,19.14019847236554,17.43102881298253,19.68587778683917,21.332592834571425,16.63915010848541,17.118649595038473,18.714882982043964,18.071002752951877,17.59309368610389,18.295859783978305,18.950103053189157,19.00102394532908,19.531389582326863,19.80278624373654,18.94804893005148,18.68015891912027,18.31412841813139,19.09976435912733,19.391114742583564,17.559124500331993,16.64399965090083,17.794383682789032,22.819667671934543,20.18507580137768,18.21798141765603,16.254271881505403,17.934049521570966,16.70814558793268,17.40875002354517,21.081660774269096,17.432199612067368,16.777554682154744,19.02948740262968,19.018429351645885,17.69142552614331,17.213988988832778,19.275655523897285,17.288724588271602,17.88860844941132,17.48651191175522,16.240973650292727,17.34917924498552,18.712335757599245,20.810483736858213,19.296363299657326
14.612243098074753,16.161657978877507,16.63305510229109,16.702586513699504,17.6805835457272,19.971580919899164,16.052419291283353,15.35145699179031,13.89985224810271,18.306851613005232,18.6855741423826,17.130306589087223,15.71990864823727,16.051225291152818,14.815675149410445,15.574634452532722,17.179071954999205,16.07276371900519,15.054572744407427,17.826099809109767,16.707686335021787,18.19817544058642,16.987771992817997,18.422088997614686,18.418728015477413,14.633671562029718,16.67776386199362,15.159275704656714,16.420789852615854,14.544139616072604,16.85634919545814,16.487423085695625,18.404466901947085,17.820893064515268,17.997702773268724,15.50801379640642,16.32120456428461,16.82566842887539,17.02783461429257,16.514866103732572,17.04959617509716,15.766025375755708,17.112837768463738,19.332066715450214,17.599868548736865,16.525550224254502,15.215185125448434,16.002820705013736,16.358167668063608,16.845853835758305,18.174415534093956,15.616824417365459,13.460882643658538,16.552784295608856,18.283960495422985,15.607198172827568,15.695836577749095,16.47601397801301,15.365609576947808,14.95789195313442,15.200589638442198,13.712910756794596,14.430332414750204,16.910844841121673,18.146544424732117,16.354141055632468
15.030876041536727,16.08644075229359,15.39653138196859,15.744783892998033,18.267346212515367,16.052419291283353,21.60524688820691,17.32574798689168,14.943973537244574,17.88416930420644,20.320646631761168,17.1546031788641,17.518934902158758,16.62072360194683,15.73032231105989,15.387263875979661,16.519547634748513,14.768318596486083,16.016556107445194,17.053256084085287,16.01261915671344,18.207608924712787,16.679362561272022,19.473832087618362,18.96179211756345,14.90564546673732,16.917211177734142,16.197374584054405,16.61551712258343,15.13714100430499,16.98061934135265,16.529598795901013,17.908886600194773,19.420146708050662,18.74830774489525,16.5881087478583,17.227179322778145,16.08127127055181,15.74657166626777,16.676468051943207,17.717182925479317,15.855026015587057,18.288210092833182,19.26663035250664,18.27604588495215,17.926311101586716,15.394214434426477,17.727323652702967,15.884882951491797,16.240980617939574,20.386667825026255,16.780386419804955,15.235666529471992,17.712208514216595,17.61652781543958,17.888388308582556,16.072134473471007,17.448618736984876,16.562247725635817,16.521556286225227,16.728230826872938,14.756641285984406,15.280765199753976,18.279406436004116,18.43548530221771,16.872314264706702
14.217181018357024,15.815670596319807,14.918075573742554,16.556968030649564,18.580082709886426,15.35145699179031,17.32574798689168,20.774506962202473,15.283149552778074,18.70740161003761,18.00833501044519,17.059297425150135,15.9901559858723,15.961289736009538,15.953293643029797,16.973072387835643,16.958239689345504,14.502318453546959,15.968108535397642,17.57356173752741,15.967064153855178,17.369586261451396,16.403140467739565,18.73394298380688,18.652033413989045,15.398257644949041,16.443937912095606,16.77106192548347,16.6983493338669,15.266835559735153,17.65635032638896,15.813312567472193,16.83043405881149,17.576826395685497,18.439136546911076,18.095710337760938,17.023582404426843,15.688205672626127,16.2294725638437,15.880691320824571,17.028482083398323,15.33615396808466,17.377307059142307,18.898495987592817,17.94302987630425,15.587221267847074,15.574514693104943,17.120252611389482,16.510081787244918,17.738487916411334,18.64459976887314,16.30173704921582,15.18815117744299,17.49593880834202,16.956703811304067,17.658370698731147,15.99512554349376,16.384718213499447,15.53898952394651,16.781335697273626,17.611837605537996,15.430223450289233,16.471851586112233,17.502304529060137,18.475370466626487,16.622733091999237
14.529703823899077,15.326504733482778,13.312414189758844,14.5012911673347,16.23274001719977,13.89985224810271,14.943973537244574,15.283149552778074,21.038614600691165,16.757234078326146,16.480428690734705,16.97864898057544,15.010984513318434,15.953592089432034,15.538435054867819,15.090144384140071,15.351342235653394,15.285770162320409,13.296003781734731,16.329016484612943,14.61627566652815,16.26666595975759,15.968726604517515,17.7173405964094,18.45796884259769,14.326038010778856,16.207965718925262,16.024942305054314,16.519493860626078,14.939897844263728,16.47840978516387,16.087597608708897,16.607729603565108,15.698646184877406,16.84299276077617,15.092136913373654,15.134100514268535,15.610967314553816,14.015378013965226,15.260731921212216,16.743731529020256,14.506634328900457,15.346898084812729,19.28195858590331,15.744784609889733,15.971745486914202,15.224787551725576,16.5736408311687,14.798491742308729,16.465850596281573,17.008448582222123,13.788372158770079,13.959909236314179,15.272777623736333,17.264568119872486,15.07987682010026,15.256697180582195,15.970190493211586,14.319644235582425,14.958495937133883,15.239546153829123,13.38339322768316,13.161508564175676,16.676360244670253,17.352595528385798,15.658954561145316
15.450345069071965,18.55909276057464,18.895162222144997,18.996085596384862,21.279299724217648,18.306851613005232,17.88416930420644,18.70740161003761,16.757234078326146,25.905395853723544,19.67880384880467,19.231493788013392,17.283178225259753,17.36722096657641,16.612530841254593,18.530030292593146,18.88583165695901,18.254789760902813,17.5877829003818,19.40362619827891,18.784673521986452,20.17136451889648,17.799501686001417,20.10768715873919,21.31337223573143,18.915878241837017,18.880783247128864,19.6325216080743,19.50383628944412,17.809045421159365,18.904620025974726,19.15395074705509,21.172037562997694,19.852579527809358,19.658575977785663,19.712000432026542,17.346487945074017,19.463820639774998,19.058883999828666,19.016296987288133,19.17084841413899,16.704844094254877,18.53028574657747,22.32779531114774,20.516408485841048,18.526897260669386,17.12470880209236,18.22939433907441,18.892732797790085,17.530259701283697,20.570488899284484,16.5224289086704,16.5733915619197,19.490316215770193,19.99246138825328,18.76660984510244,16.957846885576508,19.291768091897634,16.993665964001746,18.479995629727522,19.10432131213125,17.312981357314627,17.586129564248328,19.648454000464397,21.077664824153395,19.347310811304283
