x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165
55.14160860566163,42.44162021078569,43.11564349185183,40.60551903279577,43.16770602574815,38.67852463822093,38.64774866715176,42.219068869950306,41.93431331683129,38.65353827556443,43.24616250425582,38.730491203231495,39.79376878130114,44.29916313653442,42.562176978058716,42.15333096620772,40.12027400110078,42.14169791077974,37.82903229426552,37.837129110936736,41.52310964391711,44.278710097061534,44.61368499611386,40.78697256015886,42.94761397873942,43.43802169931503,45.03298538907968,41.59951562603426,38.58753200728802,40.239836496754606,40.75401806054876,40.616748861171125,45.07564221780611,41.48982405924443,38.40584037753088,39.05269305733176,40.275941442500375,42.90860757595918,38.63222740183462,39.37776624516003,41.57164244964206,43.349256157656136,41.77215341469423,39.016969947020115,39.65026284207954,43.48229049644398,38.69693967205711,43.042605843406974,45.74740512071741,42.393332548408594,40.155126148411256,42.11458236417414,35.785870791964356,41.514777830508095,37.34378743039407,39.83092562264141,42.141469432951766,39.681647881073935,39.789235752732566,39.048267569528015,38.89718627841873,44.019003909050085,41.5396113518168,38.48184134304766,43.42025296608154,43.12756575747972,41.40884141042143,40.1247592522506,39.88047207108498,44.06316606440371,47.41532057649688,36.487957061788876,38.97392858792982,37.045545327791416,42.1366055584449,38.69086633567523,41.68295951345285,38.0151331627948,43.320298791382854,43.2797052173381,41.94581856621186,40.89441596651349,39.337846196964406,42.30991872148043,42.884025897416784,42.90790015894538,40.81920325775908,41.10281978504149,44.66523976761236,35.63818035347262,43.93364413100986,39.12681960109609,41.55740457852514,42.36793769184325,42.12637526479052,42.90061776226227,37.900999883436825,39.20943121439248,43.52536491125103,40.20971490552341,38.76995653383241,39.6598890178968,44.441087498543354,38.153969709384114,43.276193207069184,40.77874604393521,41.03464179989596,41.65629473694712,42.77867135783611,39.018266249257266,43.05638731384015,44.89320639663163,43.776853086231014,41.748105208575126,38.236718296219806,40.75329309537862,41.23730666361155,41.18309973023287,43.73346746879753,39.85903601757354,40.4474935352796,37.55402015679432,37.548336615623604,37.646201759023505,41.02312978406269,43.081692265151965,40.792906405322356,39.776128155139624,41.99725790360472,41.02592415221959,45.59576511159652,39.22570379789593,39.85517701784168,42.66323179973783,44.19097734563408,39.21527282174791,42.352323696667625,44.04654034290929,42.476061909477664,40.34203151143566,41.36905237054644,40.34685918414951,39.479108986927955,44.4084499825279,40.57912887810516,40.62280111295972,38.889293994108506,41.33392661323944,42.47581347128177,44.398834223877756,40.34666650835702,39.807101709365924,42.95147679240921,42.56848301882485,39.18288093904829,41.48917852934652,43.87225234702167,42.397107910676695,38.98551653686054,45.840125218373444,41.13661701406512,40.90038355681941,44.41363292412737,40.34446984627107,41.102648000556144
42.44162021078569,55.16903727545805,41.085842344430134,43.802187654714814,44.188027214503066,41.25154079586012,39.45578550416856,40.944342336631976,43.61068874181625,40.07599017027276,41.934250861260054,40.37616683974095,40.176467244899506,43.087725903623706,41.58230749652495,40.49672528462871,43.02539256913975,43.570041559966235,38.23313052806485,40.36887264486778,43.752820755903684,45.12128610429608,43.51026617562506,40.839270670752434,44.498234481742955,45.29285019591097,43.81052082956728,42.25656341672027,39.417348237628886,39.09553703983198,41.58457243365563,41.155549223481145,45.661754787497514,42.293694062420386,40.76312264776644,40.111341021943005,40.62321961047311,40.325789292611944,39.57118214451914,40.41742575476749,43.12098417081563,43.043995454545424,39.67568577377577,40.609422248763096,41.6795309966744,41.60930425441819,38.051143747098294,41.87180708233539,45.36258151242066,41.3120619177217,42.28387681765988,43.71256589810888,39.201908729636244,42.52324231955386,36.231856301058286,42.00262734020681,41.28534057812194,39.432763130639856,40.971381145088756,41.38248677375251,40.17503414002465,41.24712204747284,42.33094849169491,38.42773222036417,44.3075222290978,44.20217487758046,40.37006857716128,40.50544277431153,39.375900787430425,42.6762247290553,47.9272526234879,37.996707098694614,42.98155409042893,37.643128861701314,40.616017837810766,38.70011597627716,43.02360950205586,38.336519082488515,43.78796260731254,43.97340059028186,43.23468029779206,43.29093524918578,40.33403990022471,40.93605020041444,42.54563593886746,44.18458705214208,41.03281852635208,39.85723299025108,45.68185662273768,39.06385977598225,43.619617572934104,41.488805540676225,40.36181277988959,42.0041816239405,43.00719286347947,42.59670806128915,38.690235022880415,40.92666439783807,43.67450945059541,40.35288330365988,41.081036135007,42.259986724903676,45.801039317833144,41.839146138224834,42.19973551530329,43.494642356776,40.490859271209025,39.98990794292564,43.64659935498784,39.42566517845847,44.40796283648315,45.57503630284985,43.143475997055035,41.238369771051595,40.45580268872374,42.43213799961242,41.568096933564426,43.54834945502118,41.3883113439711,40.000598307832334,43.998975792505306,37.69240664260448,40.00394916899297,37.20101922819977,41.681073141475856,42.1858921408749,42.0863197571226,39.24247423859323,43.074127588642696,40.108273477647984,42.14546983212491,40.29665985520294,40.50016882867499,41.896639106326376,45.25815791549586,41.129183039544145,42.34110607073855,44.89441689988087,41.76468693917059,41.91204133559101,41.810811618191636,42.60076975142576,39.000857986104975,42.38498535385088,40.89997162925417,39.44672434148363,40.0839770178242,44.09402635416659,41.9707466947188,44.36669601128524,37.53607402895567,43.46796741657066,39.98982333767894,41.19962860211345,40.388279656364965,42.393724299179404,44.71816937708627,42.26086249528821,37.70333554864288,46.809670976187626,41.05441000318328,42.43980983654641,43.85395925154804,40.11075453270422,38.03292582380912
43.11564349185183,41.085842344430134,54.565303487248485,41.847722167387474,45.93687136843921,39.463611596649855,42.36752513831394,40.91351123125315,43.73998669901813,42.19283940185176,46.0155470456651,39.725940803175845,41.74978233279187,43.852368424493434,40.07897137398403,40.82614139644359,40.39198620020067,44.76231783388938,38.25265828406369,39.02131173907773,42.53168305151599,47.06967208459656,43.56869235675532,42.55596057636389,42.794329655794115,44.2814180447061,43.07677038223132,41.039305091654484,39.775022862755534,39.80703928668393,39.98363964225503,42.07103241465275,44.28414851370418,40.533323041059745,37.71317852112938,38.3417962430812,40.068362511268184,40.74016883113703,38.998895859274796,41.87350557739871,43.87597430884121,41.37869496438472,40.29982195776194,38.21343054289899,37.09834426402391,43.89451474457283,39.344382284573044,41.748395743917406,47.03200135328923,42.28369163627194,42.41268950791557,42.24128195318976,37.39797331364157,42.19619329286198,37.74834452331255,40.90549846515411,41.67719959595531,38.64442533506217,39.36133522395505,40.20790117154034,35.713742881072065,44.011037671261356,41.37801030418588,39.22011458228248,43.17911859432838,44.60383675397071,40.258611085840705,40.502885592529644,38.550258291995206,45.11315829635254,44.81671985327296,38.848928056474854,40.55211526891425,36.846701935727864,38.658514541146985,39.2168052849091,42.21146670620141,39.07924370456974,43.39392826171226,42.001154563780545,40.89392849464513,41.43459152586053,40.07065779645232,43.111348409820344,43.00932926791604,44.97781121500206,40.44043334900694,42.18647868060886,44.981617422839264,36.624614728906394,44.228882261247335,39.613117203453065,40.55408475854641,40.91962492835043,39.82699938965051,43.544543474371885,39.10603511305537,40.18777710783864,43.62918625146155,42.598089751023025,40.07009177664142,41.49643769631743,43.68068237653837,40.02432796463083,41.85851141803988,40.33793977316809,41.71829035120335,42.447279627503534,43.304772908062006,39.39620240785132,44.096214052220596,46.56192153419333,43.22786368165269,40.66321804450409,40.604126254920445,43.082030496045995,41.49427941510294,41.5400569094184,41.24990126079529,40.497509478499424,40.551482473420656,41.591554407559656,38.991645602078535,40.152821887603906,41.889582199727414,40.26322712381025,40.855507194987396,38.618499965685146,41.22438416553842,40.560015733820705,45.38750549836169,40.11819690127527,37.10941816800628,43.94869183093753,42.82746220343485,40.98327599094783,42.95152384754728,44.81722521331817,43.14222696212015,40.55835420952498,41.5894697841483,38.61360126547464,41.88027425889439,44.69194477240814,40.41177622320748,39.12023915352099,39.58403041828183,42.53252320062252,41.124799891765846,44.674174521530766,38.32244105432059,38.962082562360266,42.50330176632845,42.15507507849831,38.9650289096594,42.42618058930127,44.4575886084951,42.63789679349789,40.52923672076439,42.86042507089273,39.462974987957445,41.39256588283553,42.21608610533309,40.48990466846547,38.758303520247054
40.60551903279577,43.802187654714814,41.847722167387474,57.88943478413965,44.853080877421995,39.218242079915456,44.143060679901346,43.93783184720179,43.845837524747424,39.18564759963789,43.73890703821439,42.4707606818704,41.10819736302192,44.1385756482692,40.08934907875198,43.89570052199034,45.51006752201283,45.3900287832339,40.55437455015374,40.170235448469136,45.27754838502209,46.006293398865466,44.5475293322081,41.81203682591339,44.77742953674402,44.74241348397851,45.09405769517693,42.694647399183026,39.78537162134011,41.84225242160851,42.136552617502446,43.269124413508344,46.52695997372697,42.392050722377206,39.747928108517726,42.54021101642971,40.145813974117985,41.53980710083951,43.69766103711241,41.39178422549392,43.69123123173964,41.51646976806808,43.456533506404,42.70487609587879,40.30675276870362,43.96032373352695,41.90734809377798,43.066440101918126,47.594782967319716,42.47050101793603,42.70870604562538,44.35598460223763,39.62193754254756,43.14563122499331,36.30773490011099,43.86681816020755,42.28455233125368,41.21784634296458,43.941989771461834,43.717574362464944,38.759181350804255,43.621130697618604,41.77996347545367,41.3309515089811,43.59335319953223,45.93415021835864,44.20968733562768,41.53877223234946,42.0655671057925,45.26484012720055,47.534895109021335,40.10450554559583,42.2274176642035,39.933154797084256,41.61280668375223,42.18730442691668,42.2044136422047,38.787600397459386,43.66989639604064,44.34595738699067,43.035850325315366,43.46158149004001,42.85292376380089,42.83649222875611,42.567197432638714,43.47453081627566,42.238643383009304,40.81141087228312,46.206171726638345,39.778263123617954,44.276745943820835,41.66608782228968,41.47930091871396,41.152510852536935,44.575712662157386,46.03822855963661,40.95355643427341,41.04402725294183,43.39173621702081,43.63574400204107,42.96638287638322,44.879897525413924,46.482897924709945,41.73472381068137,43.599268930659306,43.37555257339563,41.58897830413538,43.62693736855613,45.90945084822732,41.034127622447414,47.387808669535225,44.85992493733028,43.37532528817716,42.54036956410471,41.90318833905306,42.733470863707026,41.74699913646417,42.12502361666078,42.660657649882,41.515165944879,43.92179844528296,40.706741788188324,41.97574794574186,39.982780410744326,42.19588738242812,42.14086849389581,43.69121191191275,40.912404017611976,42.704752205752825,41.06866464041831,45.88939774251538,43.17707221416927,40.76232562329535,42.42257960410733,43.87087089320503,42.592477651466,43.59370964854938,46.71430507004859,43.32025429226282,41.68529868857031,43.63405120519268,41.78557759223534,39.23475740996632,44.81195979767557,43.13513856368576,40.601652899039976,42.02268673504254,45.06469737202234,39.88493467924381,44.081239685774214,38.175835684518574,41.70713946275498,43.21741655610662,42.665284165236905,40.189203935192744,42.87242556447151,48.582647015491034,42.88079299398743,40.32937242064531,44.17257230470318,42.75985496549186,42.00200394344513,46.29402889638298,42.60734175386885,38.9587096441705
43.16770602574815,44.188027214503066,45.93687136843921,44.853080877421995,60.40642368713438,42.91508537306602,43.60280243468853,42.24571774691253,48.8519890893038,42.90058323292101,46.2678168588109,43.82781149115365,43.20061735372761,47.453071786315185,43.436021270308274,45.23102964822413,45.22890223818861,48.45347315505559,41.41451683714831,42.677096143886345,46.923801682335636,48.83414734905517,45.88873247389439,44.08638513716297,45.88756699805434,46.896089220278455,49.25305073377115,44.64843501408491,41.86551937721934,43.31139561518425,43.33303956363535,46.04853731044044,47.1860817624552,44.462004776971995,41.01179056778475,39.624171446710776,44.56519364736785,44.001528800607446,42.99777499593657,43.699042442611315,45.823065819255795,44.48318258292139,45.243709825757364,43.37784071623109,41.68747292161773,45.59705293411507,42.13397829117964,43.97017053944188,49.6789392899545,47.23246931307819,45.618087189250375,43.14525608887162,42.093859600476875,46.49968377546088,39.862251069679644,43.451249504889404,46.11469343979836,41.719941079243384,46.09373355753864,44.748785652999075,40.2307272623636,46.0550598907381,46.49984643434956,40.80114844993825,43.778190929901825,48.411060901503674,43.95333700853235,41.63261573523356,41.2372150143629,46.48534811308569,49.57227578259149,42.996480747849375,45.32696399249808,42.23178583803153,43.67009509032784,42.43008112814623,45.582272415177215,40.32274167227641,45.455809439858825,48.00501103996082,45.06333848425086,45.11648866479736,42.127968003255575,45.98827885290372,46.01622649987435,45.81127289315734,43.96383916671137,42.063895802263865,49.72947976722705,41.99903331678988,47.16427677201272,43.92583639369131,43.38562577876374,43.90799196924536,48.310808134550925,45.782218289609446,42.89008831199459,44.72062814750143,46.37405294338954,44.48022684507782,43.25387578549636,44.41827983743943,49.038210389035584,41.593845534324075,47.50455931733386,43.740176945853634,44.39412081356156,44.68915273791837,48.99400117820353,40.978040110125654,46.909168795352734,47.819472495437196,45.89891597778169,43.69471269886582,44.26376900086867,47.63925776242313,41.996907263622546,46.15123425956408,42.978746053792804,44.69657456064711,44.993060647980194,41.115422275748315,41.53338178974812,43.39010187326622,44.85555960871021,44.87880782949257,44.93088755866872,41.054797523185925,44.020304412647306,44.040522693688246,48.07425435595762,44.759529366418846,41.69618536664612,45.21364145763553,47.33775574739546,42.71494305828616,44.05314450935704,46.94851566168345,45.98744716244539,44.17733746537708,43.4441078178109,42.10886351337963,42.65959307001134,50.538605903206516,43.80656218783732,43.365949514569564,41.54572710155219,46.5744206115981,44.19442897255141,46.80530159443046,40.51978615563596,42.810733001160926,44.09854386504978,46.196651096536215,40.08410918809444,46.15526517003343,47.62819633567894,43.39792171059045,42.42031368625116,47.64077956956994,45.07641282478622,44.49998197087805,44.633986372782616,42.50517529252001,41.592943303102125
38.67852463822093,41.25154079586012,39.463611596649855,39.218242079915456,42.91508537306602,49.51953536938875,37.30726449589916,38.97367306947875,40.97954864598826,39.27655536742286,40.690757725318726,39.51459595985286,38.749214615023796,40.37538220359856,38.68642674785473,38.80104326530029,40.29490271819995,41.60386395316688,36.73096055668421,37.42981081427042,40.49696436523237,44.038096943070116,41.12696473003629,38.650066710171316,42.35827739947349,43.17106666275716,40.14990783795084,37.31437442584,38.44699930214493,37.35970327375057,37.67151658673544,41.02824235165877,40.669324767168916,38.621669020661216,35.46376426491699,34.96505826576767,36.6857796349769,36.940327311937686,37.25778291372369,37.548733900781315,40.633253465479974,39.1308980771186,37.82617046265797,36.73862770214468,37.57014645858416,41.09348270223279,34.986258488989954,40.59665751919482,44.083772978412966,39.06733604227876,40.4384649506101,40.38069263379501,35.57113414647597,39.14360818695349,32.858660254627374,37.79027915892096,40.86492803670642,38.273223079926055,38.09515848677877,41.25389221498176,35.767759939909126,39.72680944400837,39.967000310947824,36.3559194765923,39.76274854374128,43.44654385768743,36.661082354314004,36.86089638870949,38.027600239449484,40.312341731705686,42.16505512113529,37.03964829060899,38.54520704937481,36.30996617904411,37.640003039774825,38.49396835515505,39.99366454835445,35.93139091133851,39.55663302880687,42.30467630350311,39.849216813497904,40.172104585863565,39.258641596472515,39.50281556435047,40.347109282605714,41.147328469354335,37.033272597804995,38.75853710896906,43.28938749848559,35.73680320700677,41.84210263747886,38.22340722997615,37.78329307226963,37.65813221050905,41.01011303319029,39.776729568405116,36.61843064358665,35.96885177075676,42.228084015133604,37.07481943500514,40.52913277707903,40.87709859304188,41.805149069722034,36.68374874081479,39.614444883777196,37.98207698747214,37.86180643051439,39.086207222845374,41.212573636782956,34.06245602756484,44.11021292988896,43.29696793988669,43.23075590252033,37.94650702017814,38.31831035088661,41.160371683480335,36.834286491416094,39.46438658423877,40.90892783310702,40.28713747904012,37.96970102611585,37.15645455920543,37.83052208869947,36.79761256434161,39.42873734059027,38.898114154067855,40.770195148447755,37.717923452585445,37.946129735848366,39.16312529494136,40.813387339058295,38.043928098320414,37.91589000566678,39.389116956963264,40.79030362677459,37.380234698099144,39.82251334612622,40.80945056784313,39.49371709440817,39.13973538739461,36.458200468789265,39.23468393538638,37.11064798583639,41.62400328118579,39.070697804612095,37.69376245454396,38.64089234726889,41.83329244180598,39.59599161584046,37.30429131903638,35.45135630949427,37.47938388894934,38.890233489346656,39.137620117701246,36.61961650255074,40.17625037509619,43.3372058242508,39.16401679348118,37.24326258707412,42.30885741142289,36.688669458915726,37.42898772196875,40.64517112418501,37.983311092604424,36.21953970385538
38.64774866715176,39.45578550416856,42.36752513831394,44.143060679901346,43.60280243468853,37.30726449589916,54.86192488210106,40.7279715478381,43.08637303598452,39.79233478965173,42.20252060747594,41.66721255147385,39.72941933541367,45.02598596398494,41.16958400833691,40.72711752397744,43.54524860311062,43.05474769007637,40.65763898334387,40.45062207815185,43.55864378233086,46.47099607961023,43.157410280907584,41.116365350839715,44.05220375735217,43.39594797716284,44.084806929073636,41.00529518253711,42.03832443320493,40.21251080264352,42.63012491966424,44.681113943082764,45.52862277802233,42.5232390993018,39.097234860053725,39.42695810405896,39.785228771906795,40.59274607740326,42.32473101983459,40.26146519699321,42.17553867962053,37.52186976861821,39.66278754626536,41.320322436724716,40.617279250665646,44.330637560472695,37.67138727866636,42.82195219200149,46.35870610074113,42.73943720010534,40.28306046925778,41.67055312147869,37.89363686975776,40.177168434634744,34.9978953542483,40.45078198027621,39.77774303650041,39.52917026685081,41.549827341811465,40.92982753897108,37.2642174028079,41.63449142169253,43.66282937689047,40.05594690691011,41.36943864913721,44.71106953012139,42.32248085666397,40.46165459259768,39.6107546332233,41.65353387543834,44.10141648823132,39.25620305610402,42.58656145641635,38.45427319134542,39.741173775984905,41.393601453744765,41.10927999910138,38.982118474622425,40.843814872664936,42.98558901359601,41.6333745384378,41.09245430346277,40.08550656269337,42.36111060945339,41.10553907800074,43.42104709651933,41.24011028260662,39.463988543954216,43.1288148971709,38.890375982889836,44.128474070072016,41.2095396194661,38.99685471114675,41.2023995681806,41.66229006889451,42.911841845245874,38.67060968613662,40.423375723930754,42.42076217328419,42.691712161960226,41.323742626880815,40.53911352829155,43.17292580166101,40.059432311902285,42.91509904789308,40.53425025440569,40.40528207988804,42.1358644181407,42.241625263838515,40.79618861722326,43.798006097560446,45.97079910380155,43.568932498418455,40.60508517176322,40.357848907487664,41.512489948002,39.98395315152014,40.41037248259459,41.670204245579576,38.995620838914775,41.44891428801557,39.8484414508403,39.855376204065905,41.11635412502013,40.77834065251993,40.38999582648421,42.001235431638534,38.90197383749977,43.589466739368504,40.73035434078312,44.425270327390365,40.70050640707479,38.603607244035146,42.24935445958239,41.994147587295544,40.8146912657814,41.72142586901954,44.93902834291088,41.802468173498596,41.424931899975135,42.946997266069076,39.61247701439764,39.50700215790704,45.106127796538104,40.4690113825124,41.15713179887541,39.017640153707646,41.71341968464522,37.567159337462996,42.70361644378481,38.7053060518046,41.322263613737206,41.49487936333399,40.87284769895079,38.88730927748786,42.1703673642418,44.28034622169953,41.32959882322352,40.57810070694057,42.904255760489605,41.70569081381903,41.57534484721228,42.826368940945144,42.52713946228563,38.659995188524334
42.219068869950306,40.944342336631976,40.91351123125315,43.93783184720179,42.24571774691253,38.97367306947875,40.7279715478381,54.20894179833796,40.39229069444596,38.2042084314036,41.338026510715906,39.44055505389619,37.05843765125522,44.920825826867265,39.16203027406763,42.73203548315631,41.892879140332184,43.206301078522564,39.0884642716305,38.78770471454432,41.25056866529847,44.970448998963676,43.878305562947816,40.47846415772726,41.48531342223941,43.77207676431557,43.13868491264377,42.39236777736609,37.7582218030641,37.85452291518017,41.744535838739736,43.0172103966797,45.166505292691454,40.288764778708966,37.39725015892603,38.709420127152626,39.542234324019134,39.813734569756164,39.41291063923558,39.39483319411437,41.50959305718949,40.23594667517946,40.7692961128739,38.803504982749764,36.54086764703305,41.10716699003432,38.07214189456269,40.5991594185726,45.49661648069421,40.502356459717554,42.82803281356232,42.98053580764375,35.800791394564754,39.96257162086535,35.40162034354941,40.576532225420635,40.08024445193227,39.83156698032268,42.11228242132131,40.37742975383995,35.97054099329513,39.7658685207562,41.13150236314148,40.972664253866576,41.15921740277929,44.568898849429345,41.92430562225202,39.24396730931443,39.82459295754745,44.2631682638092,45.69098769180494,37.33042134802629,40.62569270747099,37.759189200851104,40.13874818776005,39.9213075575385,41.59718248328463,37.53859894079254,40.57289844605785,43.21492917885494,41.60655791313797,42.430068084290255,41.39849139082831,40.92127166717226,40.86171448088842,42.33726223287063,39.82238854938713,39.857823944262734,44.41451268239888,36.38265542485097,41.323049310757334,38.7444461766118,39.32285523804855,39.76967393343271,42.4643514425164,43.0054296440151,39.33829610743301,39.054591026500816,43.62546995549722,40.920347821445915,39.26514605717154,41.71940974113345,42.92355106332813,39.39258435583025,41.273652620827406,40.91659669214485,39.11911028161356,40.39896178959579,43.466199409575445,39.45098539703341,44.59661527009067,44.00204751237817,43.66825671167862,41.799824834115114,40.19442911177438,42.73565322935582,39.11998074518836,40.022481797093675,40.26003732294315,39.650910450125195,39.56157254388001,38.80893690281033,38.239738589847505,37.68587850397559,40.1281736181066,41.565085347774,41.94464903613725,39.631875047513006,40.44553385497379,39.78648664966586,44.304865966980856,41.12411093997477,38.956395239184126,40.927250615317966,42.72485955814794,40.29770308976485,41.13735222542606,42.91332380960624,41.739021614032694,39.658656630314155,40.91533049672573,40.30271547943695,37.07223376598054,45.15200786169927,41.44779993464627,39.920937281514725,39.00567702748815,42.094736200354745,39.82395861972286,44.11605444298273,36.94938681750253,38.44230370165941,42.50204201788513,41.20317584996033,39.11841548243326,42.87490491302637,45.41429603280683,38.20746397844475,38.35281990873824,44.94391410592576,41.84356695452439,38.233969884751076,43.02394760520845,42.55570613874337,40.02085440484249
41.93431331683129,43.61068874181625,43.73998669901813,43.845837524747424,48.8519890893038,40.97954864598826,43.08637303598452,40.39229069444596,57.96759722535642,41.774771134289,44.6006523291487,42.89762389206808,42.0197409087381,45.286636520448646,43.081618406859945,42.842411011148585,45.047500260335134,46.55531266669961,42.39610201492124,40.706474289187064,45.02779316860032,44.9095563687321,44.04459457409855,43.50421538100939,45.91618970835936,47.04724532995953,46.90104223036739,42.017332941277466,41.72426023737866,43.326820316531425,42.19588397339061,42.03786561534429,44.58844667885715,43.43679148194755,40.68443266821788,40.2480796863948,40.97228432096193,41.61099378832224,41.201758380262035,40.89320470488566,44.74921929840636,42.27970322072592,41.97845754293105,42.2548319375192,40.399600895122326,45.69258680384317,37.75924620660537,43.14882065741925,49.35014414701263,43.71188857299895,43.39889920497264,45.18240998708286,40.584856202923305,45.712855091590235,37.28919305229388,41.67769939955285,46.76322523498655,41.13973291354631,43.256461271985785,41.442400518108144,38.63485636583576,44.6636852892193,43.15926224238652,40.64144054442262,44.03753956092432,45.63324029164656,44.24402105000242,43.31605389497414,41.7866611018995,46.06558523983535,49.82316691633136,41.115377256852554,44.2452282236367,40.02144660747814,42.27614633555968,40.9284782998677,43.86447566447858,39.87140248177603,42.49180395969927,46.75368245955033,42.82526005334764,44.23138922316403,40.200553805551365,44.786579104198964,46.048120665780395,44.60797732636777,41.77987551777004,41.240285671653666,47.24612148801412,39.54058007369667,47.400424470548785,43.23935891456204,41.70348405967508,42.67262922622845,45.69427439472871,44.18302268337423,40.43561157882732,44.151645734937446,45.33213502174118,43.7808900017633,42.12408942045509,42.9854921209225,47.6965097960508,42.58319892206184,44.206472548547794,43.84274084735014,42.0972195542178,41.03744426377079,46.57913441966855,40.60312485686323,47.3417421241026,46.53389395269079,45.72203986308153,43.54137781832152,40.439040341503556,44.58854065598226,41.07887068784227,42.166712719649,42.608289448715986,43.766314238272955,43.227878528487956,40.341285344784524,40.20810938046385,40.78625171977891,43.10170226245828,44.006780736630304,44.24455688098342,40.35207903542339,43.54752025554694,42.7131808118931,47.48661569179809,43.363567044343625,39.04404918427866,42.68056620433691,45.30169612958727,41.95404515416751,45.16955932539656,46.69090698815535,43.40235355524066,44.10888346459393,41.08128555039717,42.027245724345676,41.32702008706781,48.094905431781726,43.366077914236406,39.897816199228245,41.066599697209085,43.649999987414475,43.25696164116345,44.328571907807614,37.82536869309817,42.74207579931631,42.05021299800043,43.09465892575524,40.07267595897828,45.156316500167854,48.47979785967676,42.280076373903356,41.62401077981264,46.517950979309724,42.86586772649515,42.131142740704725,42.967619502007736,41.839043197865486,39.567243786291556
38.65353827556443,40.07599017027276,42.19283940185176,39.18564759963789,42.90058323292101,39.27655536742286,39.79233478965173,38.2042084314036,41.774771134289,52.8575021087008,43.14170478166626,41.844748444870206,39.25107784747281,42.33383478609815,40.13510230815844,40.50992747768818,40.972773507774995,44.39464949177568,39.85558199825397,36.73031993750872,41.47631454476726,45.20648246616193,42.764189024771525,41.30157766050266,43.139655883974,44.00867192196567,43.53875745750102,40.35631697602891,38.62290010650054,36.82796353600833,40.61816106979179,42.44191197020838,41.79248584985285,41.092621420677496,37.273757530618,39.53318244444759,40.00062240597837,39.55300237980296,38.263747648854704,37.82180726493683,42.92059065071236,40.80183128305541,40.79932063558435,38.66382757338134,37.40479307727723,42.740033530896056,37.36401553945393,40.98385332436711,44.03996446439987,41.31876644083423,41.774361148517805,43.42256709078798,37.018447304378014,40.147488956748575,36.93177293062979,39.89134359119218,40.202404122413355,37.939624091820875,37.43731430327445,40.45917751733889,34.569540540877114,41.09449776195875,42.230194594968566,40.569996165256036,41.07961921728109,42.814012068936734,42.04501700241412,37.077788720828664,36.44623361982944,42.85742821952783,44.07509008578101,40.18155280236315,40.891336214411226,37.94953719708195,38.21495698770207,39.455443054122355,40.56736412852309,37.38456664123866,42.681245414431636,42.68490543479574,39.11071710191085,42.192722774983636,41.022907531968556,40.922552784485816,41.323679884367486,40.736946745824895,39.826255083197594,38.514058719430885,44.779620863344725,36.223607354750584,43.71188381600351,38.32707640716672,40.65214778440465,39.12451982353677,40.92032928890278,41.6574018960904,38.726288275562155,38.86255902378624,43.56682083615102,40.740004959172346,39.131506752027306,40.418359476391075,42.946029600394745,39.895410459218276,40.60609904311323,41.46905972175254,39.15182425413742,41.354586163121226,41.634588937657455,39.08313627733009,44.74997555981615,43.73692949092612,43.760662919699186,40.187120132016105,39.023486705153914,42.11590721345577,39.419085232156384,42.4283582271471,41.69460597620609,41.805992114739865,41.3496162594172,39.45573162874179,36.79448534137881,38.23240032494339,40.83432028870887,41.86627897781181,41.72906934940129,38.06420710484574,39.50282515762015,38.47996477993874,46.30272086990711,39.154016433256785,36.86750499934252,42.267128781903764,41.52043222045631,40.530942825323244,43.257886127082045,42.99136674839383,39.841900753705715,42.00416074303244,41.302734558876814,40.91474551533399,42.411733774671646,42.768630455455835,41.29922182490233,39.34611713131467,39.09222070433383,42.12907707076735,38.25610349342354,42.16540156927802,38.211976692360395,39.396212180368735,40.87507687552939,42.192264894091025,38.81130398727999,43.205833839425665,45.048939262159614,41.82095087541161,38.826135664345344,44.08337069444532,38.95861573859278,39.98851159400367,41.945910415412435,40.93281707838343,39.594516902195565
